age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
40,4,103789,7,12,0,1,5,2,0,0,0,32,39,<=50K
57,4,120302,11,9,2,7,1,0,1,0,0,40,39,<=50K
25,4,130302,11,9,2,7,1,0,1,0,0,40,39,<=50K
22,4,288132,15,10,4,12,4,0,0,0,0,35,39,<=50K
34,4,160261,11,9,4,13,4,3,1,14084,0,35,3,>50K
25,4,109532,2,8,4,3,4,0,1,0,0,40,39,<=50K
51,4,53197,15,10,2,3,1,0,1,0,0,40,39,>50K
25,4,241825,15,10,4,4,4,0,1,0,0,46,39,<=50K
28,4,51331,7,12,2,4,6,0,0,0,0,16,39,>50K
19,4,307496,15,10,4,8,4,0,0,0,0,23,39,<=50K
44,4,367749,3,2,4,7,2,0,0,0,0,40,8,<=50K
53,4,290640,11,9,2,8,1,0,1,0,0,50,11,>50K
24,4,211129,9,13,4,12,4,0,0,0,0,35,39,<=50K
21,7,341410,15,10,4,1,2,0,0,0,0,15,39,<=50K
45,4,36006,9,13,2,3,1,0,1,0,0,45,39,>50K
19,0,113915,11,9,4,0,4,2,1,0,0,10,39,<=50K
23,4,176486,8,11,4,1,4,0,0,0,0,36,39,<=50K
59,4,359292,3,2,2,7,1,0,1,0,0,40,26,<=50K
58,4,150560,9,13,0,1,2,0,0,14084,0,40,39,>50K
46,4,189680,15,10,2,12,1,0,1,0,0,50,39,>50K
31,4,196025,10,16,3,10,2,3,1,0,0,60,3,<=50K
26,4,118497,11,9,2,14,1,0,1,0,0,50,39,<=50K
33,7,291494,10,16,2,10,1,0,1,0,0,50,39,>50K
44,4,162028,1,7,0,12,5,0,0,0,0,44,39,<=50K
24,4,259510,9,13,2,10,1,0,1,5013,0,30,39,<=50K
31,4,126501,15,10,2,3,1,0,1,0,0,40,39,<=50K
43,4,184625,11,9,2,1,6,0,0,0,0,40,39,>50K
54,4,24108,15,10,5,4,2,0,0,0,0,40,39,<=50K
53,4,180439,9,13,2,3,1,0,1,0,0,40,39,>50K
38,4,200818,14,15,2,10,1,0,1,0,0,40,39,>50K
38,4,115336,11,9,0,8,5,0,0,0,0,70,39,<=50K
18,4,36251,0,6,4,8,4,0,0,0,0,15,39,<=50K
36,4,130200,11,9,0,7,5,0,1,0,0,40,39,<=50K
52,7,104280,15,10,2,13,1,0,1,0,0,50,39,<=50K
34,7,287908,11,9,4,8,4,2,1,0,0,42,39,<=50K
21,4,109869,11,9,4,3,4,0,1,0,0,30,39,<=50K
25,6,21472,15,10,4,8,2,0,0,0,0,22,39,<=50K
53,5,137815,15,10,6,4,2,0,1,0,0,40,39,>50K
27,4,184078,8,11,0,1,5,0,0,0,0,40,39,<=50K
18,0,128538,11,9,4,0,4,0,0,0,0,20,39,<=50K
39,4,347434,6,5,2,6,1,0,1,0,0,43,26,<=50K
38,4,296478,8,11,2,3,1,0,1,7298,0,40,39,>50K
40,4,223548,11,9,2,1,1,0,1,0,0,40,26,<=50K
56,4,271795,1,7,0,3,2,0,1,0,0,49,39,<=50K
58,4,201393,7,12,0,1,2,0,1,0,1876,40,39,<=50K
40,4,119493,15,10,4,4,4,0,0,0,0,40,39,<=50K
39,4,80004,11,9,2,6,1,0,1,0,0,40,39,<=50K
26,4,67257,9,13,6,4,2,0,0,0,0,55,39,<=50K
27,4,50295,15,10,2,14,1,0,1,0,0,48,39,<=50K
21,4,285127,11,9,4,6,2,2,0,0,0,40,39,<=50K
61,2,34632,9,13,0,8,2,0,1,0,0,30,39,<=50K
69,5,107850,12,14,2,4,1,0,1,6514,0,40,39,>50K
44,4,230684,9,13,2,4,1,0,1,7688,0,50,39,>50K
18,4,180039,2,8,4,12,4,0,0,0,0,20,39,<=50K
29,4,157941,9,13,4,13,2,0,1,0,0,40,39,<=50K
43,7,310969,14,15,2,10,1,2,1,0,0,40,39,<=50K
33,4,157446,1,7,4,3,2,0,1,0,0,65,39,<=50K
27,4,193898,9,13,0,4,2,0,1,0,0,52,39,<=50K
44,0,174147,15,10,2,0,1,0,1,0,0,40,39,<=50K
35,4,126675,11,9,0,3,2,0,1,0,0,46,0,<=50K
31,4,128567,11,9,2,3,1,0,1,0,0,40,39,<=50K
21,4,222490,15,10,4,6,4,0,0,0,0,40,39,<=50K
67,0,407618,6,5,0,0,2,0,0,2050,0,40,39,<=50K
36,4,102864,11,9,4,7,4,0,0,0,0,40,39,<=50K
28,4,81540,11,9,4,6,2,0,1,0,0,40,39,<=50K
49,2,358668,10,16,2,10,1,0,1,0,0,45,39,>50K
33,4,222654,9,13,4,10,2,0,1,0,0,40,39,<=50K
51,2,277024,11,9,5,11,2,2,1,0,0,40,39,<=50K
72,0,177226,11,9,2,0,1,0,1,0,0,8,39,<=50K
24,4,280134,0,6,4,12,2,0,1,0,0,49,8,<=50K
40,4,115161,11,9,2,14,1,0,1,0,0,30,39,<=50K
52,5,260938,15,10,2,4,1,0,1,0,0,60,39,>50K
66,6,167687,11,9,2,5,1,0,1,1409,0,50,39,<=50K
22,2,273734,11,9,4,5,4,0,1,0,0,20,39,<=50K
46,1,33794,9,13,2,13,1,0,1,3103,0,40,39,>50K
48,4,190072,15,10,0,4,2,0,1,0,0,50,39,>50K
24,4,454941,11,9,2,3,1,0,1,0,0,40,39,<=50K
34,2,254270,9,13,4,10,2,0,0,0,0,40,39,<=50K
19,4,406078,15,10,4,1,4,0,0,0,0,25,39,<=50K
39,4,158956,15,10,4,8,5,2,0,0,0,40,39,<=50K
45,6,247379,11,9,2,3,1,0,1,0,0,40,39,>50K
30,4,155343,11,9,2,3,1,0,1,5013,0,40,39,<=50K
36,2,255454,9,13,4,11,2,2,1,0,0,40,39,<=50K
34,4,118551,9,13,4,8,2,0,0,0,0,35,39,<=50K
49,4,40000,9,13,2,12,1,0,1,4064,0,44,39,<=50K
27,4,279960,11,9,2,12,1,0,1,0,0,40,39,<=50K
58,4,160662,0,6,2,3,1,0,1,0,0,40,39,>50K
40,4,311534,11,9,2,6,1,0,1,0,0,40,39,>50K
39,4,225504,12,14,4,10,2,0,1,0,0,40,39,<=50K
55,2,286967,0,6,2,3,1,0,1,0,0,45,39,<=50K
51,0,182543,3,2,5,0,5,0,0,0,0,40,26,<=50K
41,1,185616,11,9,4,1,2,0,0,0,1980,40,39,<=50K
75,0,173064,9,13,2,0,1,0,1,0,0,6,39,<=50K
42,4,183319,4,3,2,8,1,0,1,0,0,40,8,<=50K
37,4,236359,15,10,0,1,2,2,0,0,0,37,39,<=50K
36,4,461337,15,10,2,1,6,0,0,0,0,40,39,<=50K
47,4,161558,0,6,3,14,2,2,1,0,0,45,39,<=50K
79,0,165209,11,9,2,0,1,0,1,0,0,40,39,<=50K
33,4,195576,11,9,2,4,1,0,1,4386,0,60,39,<=50K
51,1,72436,11,9,2,4,1,0,1,0,0,57,39,>50K
37,4,234807,11,9,0,1,5,0,0,0,0,37,39,<=50K
62,4,134768,11,9,2,14,1,0,1,0,0,40,39,>50K
27,4,303954,9,13,2,12,1,0,1,0,0,45,39,<=50K
35,4,220098,11,9,2,8,6,0,0,0,0,40,39,>50K
22,4,263670,11,9,4,8,4,2,1,0,0,80,39,<=50K
26,4,132749,15,10,4,8,4,0,0,0,0,45,39,<=50K
34,4,72793,9,13,4,8,2,0,0,0,0,15,39,<=50K
42,4,39324,11,9,2,12,1,0,1,0,0,40,39,<=50K
38,4,156728,9,13,2,1,1,0,1,0,0,56,39,<=50K
48,4,123075,8,11,2,13,1,0,1,0,0,40,39,>50K
36,2,113337,15,10,2,13,1,0,1,0,0,42,39,>50K
44,5,168845,11,9,2,12,6,0,0,0,0,60,39,<=50K
22,7,347803,15,10,4,1,2,1,1,0,0,20,39,<=50K
27,4,255582,11,9,4,7,2,0,0,0,0,40,39,<=50K
49,7,31650,9,13,2,10,3,0,0,0,0,45,39,<=50K
70,0,336007,4,3,2,0,1,0,1,0,0,20,39,<=50K
64,6,100722,9,13,2,1,1,0,1,0,0,5,39,<=50K
61,4,232808,0,6,0,8,2,0,1,0,0,24,39,<=50K
40,0,165309,5,4,5,0,2,0,0,0,0,8,39,<=50K
38,2,116580,9,13,2,10,6,0,0,0,0,20,39,>50K
31,4,59083,15,10,2,8,1,0,1,0,1672,50,39,<=50K
37,4,160920,15,10,2,12,1,0,1,0,0,45,39,<=50K
48,6,104790,1,7,2,5,1,0,1,0,0,50,39,>50K
41,1,207685,9,13,4,4,2,0,1,0,0,40,39,>50K
50,4,187465,1,7,0,12,2,0,0,0,0,40,39,<=50K
60,4,123992,15,10,2,3,1,0,1,0,0,45,39,<=50K
33,4,348416,11,9,4,1,5,2,0,0,0,40,39,<=50K
27,4,209472,9,13,4,4,2,0,1,0,0,50,39,<=50K
26,4,231638,15,10,4,1,4,0,0,0,0,40,39,<=50K
70,5,158437,14,15,2,10,1,0,1,0,0,35,39,>50K
34,4,182714,11,9,5,8,2,0,0,0,0,35,0,<=50K
28,4,189346,11,9,0,6,4,0,1,0,0,40,39,<=50K
29,4,423158,15,10,4,13,2,0,0,0,0,40,39,<=50K
59,0,147989,11,9,6,0,2,0,0,0,0,35,39,<=50K
24,4,183410,15,10,4,12,4,0,0,0,0,17,39,<=50K
60,4,338345,11,9,2,3,1,0,1,0,0,45,39,>50K
38,4,171344,1,7,3,14,4,0,1,0,0,36,26,<=50K
24,4,403671,11,9,2,3,1,0,1,0,0,60,39,<=50K
27,4,279608,4,3,2,5,1,0,1,0,0,40,26,<=50K
38,4,59660,9,13,2,12,1,0,1,7298,0,40,39,>50K
34,4,162814,11,9,0,11,2,2,1,0,0,45,39,<=50K
17,0,256173,0,6,4,0,4,0,0,0,0,15,39,<=50K
35,4,261293,12,14,4,12,2,0,1,0,0,60,39,<=50K
68,4,67791,15,10,6,12,2,0,1,0,0,40,39,<=50K
35,4,206951,15,10,2,12,1,0,1,0,0,40,39,>50K
36,6,342719,10,16,2,10,1,0,1,0,0,45,0,>50K
33,4,144064,10,16,2,10,1,0,1,0,0,55,39,>50K
49,4,54772,11,9,2,3,1,0,1,3103,0,45,39,>50K
23,0,141003,11,9,4,0,4,0,1,0,0,60,39,<=50K
33,4,118941,9,13,2,4,6,0,0,0,0,32,39,>50K
35,4,115803,1,7,0,14,2,0,1,0,0,40,39,<=50K
28,6,39388,8,11,2,5,1,0,1,0,0,60,39,<=50K
24,1,210736,11,9,4,1,2,0,0,0,1974,40,39,<=50K
36,4,209609,9,13,2,10,1,0,1,0,0,38,39,<=50K
33,4,288398,9,13,0,1,2,0,0,0,0,45,39,<=50K
31,4,192900,15,10,4,8,2,0,1,0,0,40,39,<=50K
48,4,34845,11,9,0,3,3,0,1,0,0,40,39,<=50K
30,4,270886,15,10,4,8,4,0,0,0,0,40,39,<=50K
24,4,206861,9,13,4,1,4,0,1,0,0,40,39,<=50K
69,4,197080,11,9,6,1,5,0,1,0,0,8,39,<=50K
38,4,127601,15,10,2,6,6,0,0,0,0,35,39,<=50K
32,6,154950,15,10,2,3,1,0,1,0,0,30,39,<=50K
51,4,194259,9,13,0,13,5,0,0,0,0,40,39,<=50K
47,6,84735,12,14,2,10,6,0,0,0,0,20,39,>50K
33,4,203488,15,10,4,4,4,0,1,0,0,45,39,<=50K
41,2,351350,15,10,0,11,5,0,0,0,0,40,39,<=50K
35,4,356238,7,12,4,8,2,0,0,0,0,80,39,>50K
38,4,229700,12,14,2,10,1,2,1,0,0,40,39,>50K
45,4,167617,15,10,2,8,1,0,1,0,0,40,39,<=50K
43,4,338290,15,10,2,10,1,0,1,0,0,40,39,<=50K
25,4,209230,11,9,4,8,4,0,0,0,0,6,39,<=50K
50,2,117496,9,13,2,10,6,0,0,0,0,24,39,<=50K
38,4,304651,11,9,2,1,1,0,1,0,0,45,39,>50K
23,4,256755,9,13,4,6,3,0,0,0,0,40,5,<=50K
44,4,162028,15,10,2,1,6,0,0,0,2415,6,39,>50K
41,4,108713,0,6,4,12,4,0,0,0,0,40,39,<=50K
47,4,185385,11,9,2,10,1,0,1,5013,0,24,39,<=50K
49,0,558183,8,11,3,0,5,0,0,0,0,40,39,<=50K
46,4,191389,11,9,2,4,6,0,0,0,0,28,39,>50K
29,4,78261,14,15,4,10,4,0,1,0,0,50,39,<=50K
44,4,119281,14,15,2,10,1,0,1,0,0,50,39,>50K
36,2,247807,8,11,4,11,2,0,1,0,0,40,39,>50K
90,4,313749,11,9,6,1,5,0,0,0,0,25,39,<=50K
57,7,254949,11,9,2,4,1,0,1,0,0,40,39,>50K
44,4,205822,15,10,2,12,1,0,1,0,0,40,39,>50K
44,6,47818,11,9,0,4,5,0,0,0,0,60,39,<=50K
47,4,262244,9,13,4,12,2,2,1,0,0,60,39,>50K
49,4,177426,11,9,0,8,2,0,0,0,0,20,39,<=50K
48,0,266337,11,9,2,0,1,0,1,0,0,40,39,<=50K
20,4,205975,11,9,4,1,4,0,0,0,0,20,39,<=50K
28,4,109621,7,12,2,14,1,0,1,0,0,40,39,<=50K
26,1,185885,15,10,4,1,5,0,0,0,0,15,39,<=50K
42,7,74334,12,14,2,1,1,4,1,0,0,40,39,>50K
54,6,104748,0,6,2,12,1,0,1,0,0,65,39,<=50K
55,4,124808,8,11,2,10,1,0,1,0,1977,50,11,>50K
65,5,184965,10,16,2,4,1,0,1,99999,0,40,39,>50K
28,4,69847,9,13,4,1,4,3,0,0,0,30,39,<=50K
42,6,373403,11,9,2,5,1,0,1,0,0,50,39,<=50K
44,4,355728,15,10,5,4,2,0,1,0,1980,45,9,<=50K
47,4,418961,8,11,0,12,5,2,0,0,0,25,39,<=50K
45,4,37987,15,10,2,12,1,0,1,0,0,45,39,<=50K
41,4,439919,4,3,2,5,1,0,1,3411,0,40,26,<=50K
29,4,452205,11,9,0,8,5,0,0,0,0,36,39,<=50K
34,4,506858,8,11,2,3,1,0,1,0,0,32,39,>50K
47,1,102771,10,16,2,10,1,0,1,0,0,40,39,>50K
39,4,207824,11,9,4,6,4,0,1,0,0,60,39,<=50K
69,5,69209,9,13,2,7,1,0,1,3818,0,30,39,<=50K
37,6,181553,11,9,0,3,2,0,1,0,0,50,39,<=50K
35,4,111387,15,10,2,6,1,0,1,0,1579,40,39,<=50K
27,4,177955,4,3,4,9,3,0,0,2176,0,40,8,<=50K
34,7,252529,9,13,4,10,2,0,1,0,0,48,39,<=50K
50,4,41890,11,9,2,3,1,0,1,0,0,40,39,<=50K
26,4,288959,11,9,2,12,1,2,1,0,0,36,39,<=50K
46,4,216934,9,13,0,1,2,0,1,0,0,40,32,<=50K
32,1,402361,11,9,4,1,2,0,1,0,0,40,39,<=50K
22,4,117363,9,13,4,1,2,0,0,0,0,35,39,<=50K
34,4,102858,11,9,5,1,5,0,1,0,0,40,39,<=50K
30,4,191571,11,9,5,8,4,0,0,0,0,36,39,<=50K
28,4,369114,11,9,5,12,3,0,0,0,0,40,39,<=50K
18,4,293227,11,9,4,8,2,0,0,0,0,45,39,<=50K
55,4,306164,11,9,2,8,1,2,1,0,0,40,39,<=50K
34,7,50178,15,10,2,4,1,0,1,0,0,38,39,<=50K
54,1,33863,11,9,2,1,1,0,1,0,0,40,39,>50K
67,0,190340,1,7,2,0,1,0,1,0,0,40,39,<=50K
55,4,175942,11,9,0,9,2,0,0,0,0,40,10,<=50K
52,6,135716,11,9,2,5,1,0,1,0,0,70,39,<=50K
33,6,223046,11,9,4,3,2,0,1,0,0,40,39,<=50K
35,4,90406,1,7,2,12,6,0,0,0,0,40,39,<=50K
45,6,239093,15,10,2,4,1,4,1,3137,0,40,39,<=50K
32,4,340917,11,9,4,6,2,0,1,0,0,40,39,<=50K
26,6,224361,5,4,2,14,1,0,1,0,0,75,39,<=50K
39,1,257175,9,13,0,13,5,2,0,0,625,40,39,<=50K
26,4,108019,11,9,4,3,4,0,1,3325,0,40,39,<=50K
22,4,362623,11,9,4,6,4,0,1,0,0,40,39,<=50K
21,4,213341,1,7,3,6,4,0,1,0,1762,40,6,<=50K
47,6,77102,12,14,0,10,2,0,1,0,0,40,39,<=50K
20,4,212582,15,10,4,8,4,0,0,0,0,16,39,<=50K
21,7,48121,15,10,4,4,4,0,1,0,1602,10,39,<=50K
47,6,177457,15,10,2,8,1,2,1,0,0,40,39,<=50K
31,4,53042,15,10,2,7,1,2,1,0,0,40,38,<=50K
17,4,115551,1,7,4,8,4,0,0,0,0,20,39,<=50K
63,0,64448,11,9,2,0,1,0,1,0,0,40,39,<=50K
28,4,167336,11,9,2,4,6,0,0,0,0,45,39,>50K
39,4,115289,15,10,0,12,4,0,1,0,1380,70,39,<=50K
23,4,80680,15,10,2,12,4,0,0,0,0,16,39,<=50K
18,4,236272,11,9,4,1,4,0,0,0,0,35,39,<=50K
24,6,81145,15,10,4,8,2,0,0,0,0,75,39,<=50K
25,4,130302,11,9,4,6,5,0,1,0,0,40,39,<=50K
19,4,311974,11,9,4,3,3,0,1,0,0,25,26,<=50K
36,4,108103,11,9,2,8,1,0,1,0,0,50,39,<=50K
55,4,117299,11,9,2,3,1,0,1,7688,0,40,39,>50K
57,4,103809,11,9,4,12,5,0,0,0,0,40,39,<=50K
25,4,25386,8,11,4,8,5,4,0,0,0,40,39,<=50K
30,4,196396,15,10,4,7,2,0,1,0,0,40,39,<=50K
23,4,181820,11,9,5,3,4,0,1,0,0,53,39,<=50K
19,6,36012,15,10,4,3,4,0,1,0,0,20,39,<=50K
20,4,109952,11,9,2,13,3,0,1,0,0,40,39,<=50K
58,6,140729,9,13,2,5,1,0,1,0,0,35,39,<=50K
48,4,155509,11,9,4,1,2,2,0,0,0,16,38,<=50K
54,4,449257,11,9,2,5,1,0,1,0,0,40,39,<=50K
44,4,223194,11,9,2,3,1,2,1,0,1485,40,14,<=50K
41,4,136419,7,12,2,13,1,0,1,0,0,75,39,>50K
43,4,141858,1,7,2,6,1,0,1,0,0,40,39,<=50K
37,2,189878,15,10,2,11,1,0,1,0,0,60,39,<=50K
33,4,173248,11,9,2,8,1,2,1,0,0,35,39,<=50K
36,4,141420,9,13,0,6,2,0,1,0,0,30,39,<=50K
55,4,463072,9,13,2,10,1,0,1,0,0,60,39,>50K
30,4,65920,11,9,4,4,2,2,1,0,0,40,39,<=50K
31,4,215297,11,9,2,3,1,0,1,0,0,45,39,<=50K
31,4,132601,11,9,4,8,4,0,1,0,0,40,39,<=50K
51,4,179646,11,9,0,1,5,0,0,0,0,40,39,<=50K
46,4,428405,9,13,2,4,1,0,1,0,0,40,39,>50K
38,7,200289,10,16,2,10,1,3,1,0,0,40,36,<=50K
45,6,204205,0,6,2,3,1,0,1,0,0,65,39,<=50K
81,6,136063,11,9,2,4,1,0,1,0,0,30,39,<=50K
27,4,40295,11,9,4,14,2,0,1,0,0,99,39,<=50K
56,4,659558,2,8,6,8,5,2,0,0,0,40,39,<=50K
59,4,110820,11,9,0,3,2,0,1,0,0,38,39,>50K
47,4,191957,11,9,2,12,1,2,1,0,0,40,39,>50K
36,5,251730,15,10,2,11,1,0,1,0,0,60,39,>50K
46,4,72896,6,5,2,7,1,0,1,0,0,43,39,<=50K
62,0,263374,8,11,2,0,1,0,1,0,0,40,2,<=50K
38,1,125933,12,14,2,10,1,0,1,0,0,40,20,>50K
32,4,87643,9,13,2,12,1,0,1,0,0,40,39,<=50K
37,4,190964,11,9,5,4,4,0,1,0,0,40,39,<=50K
44,1,308027,9,13,0,4,2,2,0,0,0,40,39,<=50K
20,4,182342,15,10,4,5,4,0,1,0,0,40,39,<=50K
49,6,122584,5,4,2,12,1,0,1,0,0,40,39,<=50K
44,6,112507,4,3,2,3,1,0,1,0,0,40,39,<=50K
21,4,129232,15,10,4,3,4,0,1,0,0,40,39,<=50K
30,4,190040,9,13,4,7,2,0,0,0,0,40,39,<=50K
40,4,202565,7,12,2,12,1,0,1,0,0,52,39,<=50K
39,4,147548,11,9,2,3,1,0,1,0,0,40,39,<=50K
55,4,176897,15,10,0,13,2,0,1,0,0,40,39,<=50K
36,4,325374,15,10,2,3,1,0,1,0,0,40,39,<=50K
22,0,211013,15,10,4,0,4,0,0,0,0,40,26,<=50K
26,4,134004,15,10,2,4,6,0,0,0,0,40,39,<=50K
44,4,151780,15,10,6,4,2,2,0,0,0,40,39,<=50K
49,5,125892,12,14,2,4,1,0,1,0,0,50,39,>50K
33,4,196898,9,13,4,10,2,0,0,0,0,40,39,<=50K
38,4,219546,9,13,2,10,1,0,1,0,0,40,39,>50K
21,4,238068,11,9,2,7,1,0,1,0,0,40,39,<=50K
47,2,93476,9,13,5,10,2,0,0,0,0,70,39,<=50K
19,4,327397,11,9,4,10,4,0,1,0,0,30,39,<=50K
45,4,102771,11,9,2,3,1,0,1,0,1887,40,39,>50K
31,4,279680,15,10,2,6,1,0,1,0,0,45,39,<=50K
43,4,115806,12,14,0,4,5,0,0,0,2547,40,39,>50K
53,4,335481,11,9,2,1,6,2,0,0,0,32,39,<=50K
21,4,242912,11,9,4,8,3,0,0,0,0,35,39,<=50K
24,4,114230,11,9,4,12,3,0,1,0,0,40,39,<=50K
42,2,143046,11,9,6,14,5,0,0,0,0,40,39,<=50K
35,4,112271,12,14,2,1,1,0,1,0,0,40,39,<=50K
37,4,59313,15,10,5,8,2,2,1,0,0,40,0,<=50K
19,4,311974,3,2,4,7,3,0,1,0,0,40,26,<=50K
19,0,124884,6,5,4,0,2,0,0,0,0,25,39,<=50K
19,4,35245,11,9,4,14,4,0,1,0,0,40,39,<=50K
48,1,94342,9,13,0,4,2,0,1,0,0,45,39,<=50K
25,7,156848,11,9,2,11,4,0,1,0,0,35,39,<=50K
25,4,90291,9,13,4,4,4,0,1,0,0,40,39,<=50K
23,2,23438,11,9,4,10,2,0,0,0,0,40,39,<=50K
44,4,54310,12,14,2,10,1,0,1,7298,0,40,39,>50K
72,4,177769,0,6,2,12,1,0,1,0,0,15,39,<=50K
26,4,167106,11,9,4,3,3,3,1,0,0,40,17,<=50K
27,4,292472,15,10,2,10,1,3,1,0,0,40,1,>50K
53,0,123011,11,9,2,0,1,0,1,0,0,40,39,>50K
26,5,242651,15,10,4,12,2,0,1,0,0,48,39,<=50K
28,4,115549,15,10,4,7,4,0,1,0,0,60,39,<=50K
33,4,243674,11,9,5,13,2,0,1,0,0,46,39,<=50K
43,2,301638,2,8,2,14,1,0,1,0,1579,40,39,<=50K
34,4,197886,9,13,2,12,1,0,1,0,0,60,39,>50K
26,4,114483,11,9,2,7,1,0,1,0,0,40,39,<=50K
19,4,393712,11,9,4,1,4,0,0,0,0,20,39,<=50K
24,4,208882,11,9,4,3,2,2,1,0,0,40,39,<=50K
65,4,101104,11,9,2,12,1,0,1,9386,0,10,39,>50K
39,4,86143,4,3,2,8,1,3,1,0,0,40,30,<=50K
26,4,195994,15,10,4,12,2,0,0,0,0,15,39,<=50K
37,4,308691,9,13,2,3,1,0,1,0,0,45,39,>50K
46,4,35136,0,6,0,1,4,2,1,0,0,40,39,<=50K
23,1,53245,9,13,4,10,2,0,1,0,0,40,39,<=50K
60,4,167670,9,13,2,10,1,0,1,0,0,35,39,<=50K
44,0,191982,15,10,0,0,5,0,0,0,0,10,31,<=50K
47,4,167159,11,9,0,7,2,0,1,4650,0,40,39,<=50K
22,0,199426,15,10,4,0,2,0,0,0,0,40,39,<=50K
44,4,228729,11,9,2,3,1,2,1,0,0,40,0,<=50K
57,2,118481,9,13,2,10,1,0,1,0,1902,40,39,>50K
57,6,50990,11,9,2,5,1,0,1,0,0,30,39,<=50K
23,4,237044,11,9,4,8,4,2,1,0,0,12,39,<=50K
34,4,96483,7,12,4,1,2,3,0,8614,0,60,39,>50K
43,4,242488,15,10,2,1,1,0,1,5013,0,40,39,<=50K
32,4,148207,8,11,2,3,1,0,1,0,0,40,39,<=50K
25,6,259299,15,10,2,3,1,0,1,3103,0,50,39,>50K
27,4,292472,15,10,4,3,2,3,1,0,1876,45,1,<=50K
37,4,635913,9,13,4,4,2,2,1,0,0,60,39,>50K
52,6,77336,8,11,2,3,1,0,1,0,0,40,39,<=50K
43,2,114859,15,10,2,14,1,0,1,0,0,17,39,<=50K
34,4,290763,11,9,0,6,4,0,0,0,0,40,39,<=50K
54,4,138179,11,9,2,7,1,0,1,0,0,40,39,<=50K
23,2,247731,11,9,0,1,4,0,0,0,0,40,5,<=50K
45,4,204205,5,4,0,7,2,0,1,0,0,48,39,<=50K
44,4,85440,11,9,2,1,1,0,1,0,0,45,39,<=50K
41,4,212894,4,3,2,6,1,0,1,0,0,40,13,<=50K
51,4,87205,9,13,0,10,5,0,0,0,0,55,9,<=50K
73,7,74040,5,4,0,8,2,3,0,0,0,40,39,<=50K
50,4,343847,11,9,2,11,1,0,1,0,0,38,39,>50K
21,4,202214,7,12,4,1,2,0,0,0,0,10,39,<=50K
34,6,101266,9,13,4,12,2,0,1,0,0,62,39,<=50K
40,4,121956,9,13,3,10,2,3,1,13550,0,40,1,>50K
39,7,119421,11,9,5,1,5,0,0,0,625,35,39,<=50K
47,2,218596,8,11,0,1,2,0,0,0,0,40,39,<=50K
55,4,201112,11,9,0,10,5,2,0,0,0,40,39,<=50K
36,4,132879,3,2,2,6,1,0,1,0,0,40,22,<=50K
38,1,190895,9,13,2,10,1,0,1,0,0,40,0,>50K
41,4,314322,11,9,2,1,1,0,1,0,0,40,39,>50K
44,6,402397,12,14,2,4,6,0,0,0,1902,60,39,>50K
41,4,168071,9,13,2,4,1,0,1,7298,0,50,39,>50K
26,4,58098,15,10,4,1,2,0,0,0,1974,40,39,<=50K
27,2,247507,9,13,4,10,4,0,1,0,0,35,39,<=50K
20,4,26842,15,10,4,7,2,0,0,2176,0,40,39,<=50K
20,4,137618,15,10,4,14,4,0,1,0,0,35,39,<=50K
21,0,123983,15,10,4,0,3,3,1,0,0,10,40,<=50K
22,1,32950,15,10,2,12,1,0,1,0,1902,37,39,<=50K
23,7,96748,15,10,4,10,4,0,1,0,0,10,39,<=50K
36,4,297335,9,13,4,12,2,3,0,0,0,50,3,<=50K
36,6,175769,14,15,2,3,1,0,1,0,0,60,39,<=50K
37,4,348796,9,13,0,8,2,0,1,0,0,40,39,<=50K
49,6,99335,15,10,2,12,1,0,1,0,0,50,39,<=50K
17,0,139183,0,6,4,0,4,0,0,0,0,15,39,<=50K
42,6,344920,15,10,2,5,6,0,0,0,0,50,39,<=50K
34,4,97355,15,10,0,12,2,0,0,0,0,60,39,<=50K
43,4,166740,15,10,0,1,2,0,1,0,0,48,39,<=50K
27,4,102889,15,10,0,7,5,0,0,0,0,40,39,<=50K
31,1,59732,11,9,2,5,1,4,1,0,0,40,39,<=50K
28,2,296537,11,9,2,3,1,0,1,0,0,45,39,<=50K
26,4,48718,0,6,4,1,2,0,0,2907,0,40,39,<=50K
28,4,173110,11,9,4,4,2,0,0,0,0,40,39,<=50K
39,4,178815,11,9,4,12,2,0,1,0,0,55,39,<=50K
62,4,147627,6,5,4,9,2,2,0,1055,0,22,39,<=50K
28,4,227840,11,9,4,14,2,0,0,0,0,40,39,<=50K
55,4,171015,15,10,4,1,4,0,0,0,0,36,39,<=50K
22,4,137876,15,10,4,11,2,0,1,0,0,20,39,<=50K
33,4,554206,15,10,4,13,2,2,1,0,0,40,30,<=50K
20,4,219835,15,10,4,12,4,0,1,0,0,30,0,<=50K
28,0,290267,9,13,4,0,2,0,1,0,0,18,39,<=50K
47,1,160647,11,9,5,1,5,0,0,0,0,40,39,<=50K
42,1,262402,9,13,4,4,2,0,0,0,0,40,39,<=50K
52,6,185407,9,13,2,4,1,0,1,0,0,50,39,>50K
23,0,238087,15,10,4,0,4,0,1,0,0,30,39,<=50K
73,0,131982,9,13,2,0,1,3,1,0,0,5,40,<=50K
25,4,198163,11,9,4,4,4,0,0,0,0,40,39,<=50K
36,4,162424,11,9,2,3,1,0,1,0,0,45,39,<=50K
